timestamp,question,side,price,usd_amount,shares,comment
2026-02-13T23:19:09.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.48999999999999994,0.2254,0.46,💧 Smaller than usual
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,5.1,10,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,51,100,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,25.5,50,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,1.659999,3.2549,💧 Smaller than usual
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999489999587,1.099999,2.156861,💧 Smaller than usual
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,18.3447,35.97,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,16.1925,31.75,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999846846806,3.329999,6.52941,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999918127086,14.949999,29.313724,
2026-02-13T23:18:25.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,15.3,30,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.509999956649982,1.999999,3.921567,💧 Smaller than usual
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,1.659999,3.2549,💧 Smaller than usual
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,5.1,10,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,4.998,9.8,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,1.659999,3.2549,💧 Smaller than usual
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999955799998,14.999999,29.411763,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999795999968,4.999999,9.80392,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,1.659999,3.2549,💧 Smaller than usual
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999639717394,6.369999,12.490195,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999795999968,4.999999,9.80392,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999293845708,1.299999,2.549018,💧 Smaller than usual
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999489999587,1.099999,2.156861,💧 Smaller than usual
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999804081617,8.329999,16.333332,
2026-02-13T23:18:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,1.02,2,💧 Smaller than usual
2026-02-13T23:18:15.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999775254209,5.899999,11.568626,
2026-02-13T23:18:15.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999648275583,1.159999,2.274508,💧 Smaller than usual
2026-02-13T23:18:15.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.51,5.1,10,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999916049349,2.429999,4.764704,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999795999968,4.999999,9.80392,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999974887155,24.369999,47.784312,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999509204863,2.389999,4.686273,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999795999968,4.999999,9.80392,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999489999587,1.099999,2.156861,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999564240406,3.159999,6.196077,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999974887155,24.369999,47.784312,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999709493651,7.899999,15.490195,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999293845708,1.299999,2.549018,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999916049349,2.429999,4.764704,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.509999877341724,1.579999,3.098038,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999991584158,6.059999,11.882351,
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999489999587,1.099999,2.156861,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.5099999149999576,1.499999,2.941175,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.509999877341724,1.579999,3.098038,💧 Smaller than usual
2026-02-13T23:18:13.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Sell,0.509999956649982,1.999999,3.921567,💧 Smaller than usual
