timestamp,question,side,price,usd_amount,shares,comment
2026-02-13T23:28:05.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,2.98,7.45,
2026-02-13T23:28:05.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,40,100,
2026-02-13T23:28:05.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,3.026666,7.566665,
2026-02-13T23:28:05.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,12,30,
2026-02-13T23:28:05.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.40000002054794803,3.893333,9.733332,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,40,100,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4000000000000001,68.106666,170.266665,🐳 Unusually big trade
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,21.666666,54.166665,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,40,100,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,20,50,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,26.752,66.88,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,32,80,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,4.92,12.3,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.40000001641587046,4.873333,12.183332,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,40,100,
2026-02-13T23:28:03.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4000000106194698,7.533333,18.833332,
2026-02-13T23:26:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,6.4,16,
2026-02-13T23:26:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,8.4,21,
2026-02-13T23:26:23.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,3.2,8,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,6.4,16,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,108.4468,271.117,🐳 Unusually big trade
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,2.4,6,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,4,10,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,4.4,11,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,40,100,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,3.2,8,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.400000024590168,3.253333,8.133332,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,2.066666,5.166665,
2026-02-13T23:26:21.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,8,20,
2026-02-13T23:26:19.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,8.486666,21.216665,
2026-02-13T23:25:59.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,0.832,2.08,💧 Smaller than usual
2026-02-13T23:25:59.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,10,25,
2026-02-13T23:25:57.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,7.526666,18.816665,
2026-02-13T23:25:55.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.40000002400000384,3.333333,8.333332,
2026-02-13T23:25:55.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,0.746666,1.866665,💧 Smaller than usual
2026-02-13T23:25:41.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.39999999999999997,0.666666,1.666665,💧 Smaller than usual
2026-02-13T23:25:41.000Z,"Bitcoin Up or Down - February 13, 6:15PM-6:30PM ET - Down",Buy,0.4,3.548,8.87,
